Model_Name	Members
mmarc_Tetracyclines28_blast_augmented	gi|932127861|gb|CP009558.1|CP009558|singleton_addition,gi|349590089|gb|JN689220.1|JN689220|singleton_addition,43|L20800.1|CLOTETP|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETB,43|L20800.1|CLOTETP,gi|336289872|gb|CP002660.1|CP002660|singleton_addition,gi|325507407|gb|CP002118.1|CP002118|singleton_addition,gi|25168256|gb|AE001437.1|AE001437|singleton_addition,gi|451782877|gb|CP004121.1|CP004121|singleton_addition,gi|984737891|gb|CP013476.1|CP013476|singleton_addition,gi|32815050|gb|AY304476.1|AY304476|singleton_addition,gi|924292612|gb|CP011966.1|CP011966|singleton_addition
mmarc_Trimethoprim13_blast_augmented	950|J03306.1|PAZDHFRA|Trimethoprim|Dihydrofolate_reductase|DHFRIII,950|J03306.1|PAZDHFRA,gi|150519|gb|J03306.1|PAZDHFRAJ03306|singleton_addition
mmarc_Aminocoumarins8_blast_augmented	ACou|AE016830.1|gene1599|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE,ACou|AE016830.1|gene1599,gi|397335222|gb|CP003726.1|CP003726|singleton_addition,gi|961490935|gb|CP013655.1|CP013655|singleton_addition,gi|327533853|gb|CP002621.1|CP002621|singleton_addition,gi|323478858|gb|CP002491.1|CP002491|singleton_addition,gi|15982569|dbj|AB059406.1|AB059406|singleton_addition,gi|674288313|gb|CP008816.1|CP008816|singleton_addition,gi|582035815|gb|CP004081.1|CP004081|singleton_addition,gi|427183854|emb|HF558530.1|HF558530|singleton_addition,gi|295112306|emb|FP929058.1|FP929058|singleton_addition
mmarc_Aminocoumarins9_blast_augmented	gi|830323356|gb|CP011802.1|CP011802|singleton_addition,gi|808331770|gb|CP007165.1|CP007165|singleton_addition,gi|566054861|gb|CP006952.1|CP006952|singleton_addition,gi|817156527|gb|CP011346.1|CP011346|singleton_addition,gi|755960311|gb|CP007242.1|CP007242|singleton_addition,gi|349596987|gb|CP002905.1|CP002905|singleton_addition,gi|655529211|gb|CP007409.1|CP007409|singleton_addition,gi|384929862|gb|CP003492.1|CP003492|singleton_addition,gi|429485121|gb|CP003838.1|CP003838|singleton_addition,gi|589090877|gb|CP007244.1|CP007244|singleton_addition,gi|452078322|emb|HF563562.1|HF563562|singleton_addition,gi|700307834|gb|CP009679.1|CP009679|singleton_addition,gi|549059907|emb|HG514499.1|HG514499|singleton_addition,gi|371566684|emb|HE617159.1|HE617159|singleton_addition,gi|971163092|gb|CP013727.1|CP013727|singleton_addition,gi|975825343|emb|LN999829.1|LN999829|singleton_addition,gi|449848517|gb|CP004065.1|CP004065|singleton_addition,gi|772681982|gb|CP011051.1|CP011051|singleton_addition,gi|745814066|gb|CP010434.1|CP010434|singleton_addition,gi|305410941|gb|CP002183.1|CP002183|singleton_addition,gi|982205495|gb|CP013984.1|CP013984|singleton_addition,gi|430020011|gb|CP003695.1|CP003695|singleton_addition,gi|829576318|gb|CP011686.1|CP011686|singleton_addition,gi|703572490|gb|CP009611.1|CP009611|singleton_addition,gi|530331972|emb|HG328253.1|HG328253|singleton_addition,gi|743681507|gb|CP010406.1|CP010406|singleton_addition,gi|530335850|emb|HG328254.1|HG328254|singleton_addition,gi|749170736|gb|CP009938.1|CP009938|singleton_addition,gi|387170633|gb|CP003332.1|CP003332|singleton_addition,gi|380496984|emb|HE774679.1|HE774679|singleton_addition,gi|808202513|gb|CP011278.1|CP011278|singleton_addition,gi|753764568|gb|CP010556.1|CP010556|singleton_addition,gi|703579759|gb|CP009748.1|CP009748|singleton_addition,gi|341825903|gb|CP002927.1|CP002927|singleton_addition,gi|328909959|gb|CP002634.1|CP002634|singleton_addition,gi|328551700|gb|CP002627.1|CP002627|singleton_addition,gi|307604755|emb|FN597644.1|FN597644|singleton_addition,gi|751415127|gb|CP010778.1|CP010778|singleton_addition,gi|673978761|gb|CP007640.1|CP007640|singleton_addition,gi|310867486|gb|CP002207.1|CP002207|singleton_addition,ACou|NC_009725.1.5460263|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE,ACou|NC_009725.1.5460263,gi|817594084|gb|CP011347.1|CP011347|singleton_addition,gi|703583612|gb|CP009749.1|CP009749|singleton_addition,gi|631799361|gb|CP006890.1|CP006890|singleton_addition,gi|700304127|gb|CP009684.1|CP009684|singleton_addition,gi|320017650|gb|CP002468.1|CP002468|singleton_addition
mmarc_Glycopeptides50_blast_augmented	@phgb|JF802084|5019-6114|ARO:3002940|vanSN|Glycopeptides|VanN-type_regulator|VANSN,gi|425702999|dbj|AB701345.1|AB701345|singleton_addition
mmarc_Aminoglycosides71_blast_augmented	@phgb|AJ511268|1294-1765|ARO:3002531|AAC3-Ic|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,gi|513139112|gb|KC776907.1|KC776907|singleton_addition,gi|385282930|gb|JQ414040.1|JQ414040|singleton_addition,gi|265509427|gb|GQ161847.1|GQ161847|singleton_addition,gi|113201888|gb|DQ899759.1|DQ899759|singleton_addition,gi|30141364|emb|AJ511268.1|AJ511268|singleton_addition
mmarc_Sulfonamides14_blast_augmented	gi|924324977|gb|CP012264.1|CP012264|singleton_addition,gi|924333052|gb|CP012268.1|CP012268|singleton_addition,gi|816219578|gb|CP011047.1|CP011047|singleton_addition,Sul|FN543093.2|gene431|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP,Sul|FN543093.2|gene431,gi|973752559|gb|CP013940.1|CP013940|singleton_addition,gi|924297859|gb|CP012253.1|CP012253|singleton_addition,gi|449096568|gb|CP004091.1|CP004091|singleton_addition,gi|387849476|gb|CP003312.1|CP003312|singleton_addition,gi|564116047|gb|CP006731.1|CP006731|singleton_addition,gi|156530483|gb|CP000783.1|CP000783|singleton_addition,gi|924328937|gb|CP012266.1|CP012266|singleton_addition
mmarc_Tetracyclines29_blast_augmented	gi|291482100|emb|FN665653.1|FN665653|singleton_addition,Tet|Tet-44|FN594949|25245-27167|1923|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,Tet|Tet-44|FN594949|25245-27167|1923
mmarc_betalactams89_blast_augmented	gi|224994888|gb|FJ750576.1|FJ750576|singleton_addition,462|AY695112.1|AY695112|betalactams|Class_A_betalactamases|LUT,462|AY695112.1|AY695112,gi|224994882|gb|FJ750573.1|FJ750573|singleton_addition,gi|224994880|gb|FJ750572.1|FJ750572|singleton_addition,gi|224994884|gb|FJ750574.1|FJ750574|singleton_addition,gi|224994886|gb|FJ750575.1|FJ750575|singleton_addition
mmarc_Bacitracin4_blast_augmented	gi|757432803|gb|CP010524.1|CP010524|singleton_addition,gi|387912604|gb|JQ315399.1|JQ315399|singleton_addition,@phgb|L20573|297-1218|ARO:3002987|bcrA|Bacitracin|Bacitracin_ABC_transporter|BCRA,gi|4464275|gb|AF007865.2|AF007865AF007865|singleton_addition,gi|966798813|gb|DQ272494.2|DQ272494|singleton_addition,gi|387912608|gb|JQ315401.1|JQ315401|singleton_addition
mmarc_Elfamycins2_blast_augmented	gi|477548288|gb|CP004061.1|CP004061|singleton_addition,gi|974335511|gb|CP008867.1|CP008867|singleton_addition,gi|610413304|gb|CP007224.1|CP007224|singleton_addition,gi|974353108|gb|CP008870.1|CP008870|singleton_addition,gi|974261848|gb|CP008858.1|CP008858|singleton_addition,gi|514245605|gb|CP006245.1|CP006245|singleton_addition,gi|576902775|gb|CP007147.1|CP007147|singleton_addition,gi|974275390|gb|CP008860.1|CP008860|singleton_addition,gi|968567191|gb|CP013680.1|CP013680|singleton_addition,gi|392316915|gb|CP003149.1|CP003149|singleton_addition,gi|982189197|gb|CP013993.1|CP013993|singleton_addition,gi|974347073|gb|CP008869.1|CP008869|singleton_addition,gi|974282928|gb|CP008861.1|CP008861|singleton_addition,gi|675286744|emb|HG974234.1|HG974234|singleton_addition,gi|563408818|gb|CP006853.1|CP006853|singleton_addition,gi|984355403|gb|CP008872.1|CP008872|singleton_addition,gi|820682039|emb|LN847264.1|LN847264|singleton_addition,gi|684194542|gb|CP009365.1|CP009365|singleton_addition,gi|928489081|gb|CP012685.1|CP012685|singleton_addition,gi|573008719|dbj|AP013063.1|AP013063|singleton_addition,gi|560171871|emb|HG326223.1|HG326223|singleton_addition,Elf|NC_002516.2.880346|Elfamycins|EF-Tu_inhibition|TUFAB,Elf|NC_002516.2.880346,gi|589338112|gb|CP006985.1|CP006985|singleton_addition,gi|589332184|gb|CP006984.1|CP006984|singleton_addition,gi|589326231|gb|CP006983.1|CP006983|singleton_addition,gi|589320215|gb|CP006982.1|CP006982|singleton_addition,gi|589314341|gb|CP006981.1|CP006981|singleton_addition,gi|589308385|gb|CP006980.1|CP006980|singleton_addition,gi|566561164|gb|CP006937.1|CP006937|singleton_addition,gi|218768969|emb|FM209186.1|FM209186|singleton_addition,gi|974255378|gb|CP008857.1|CP008857|singleton_addition,gi|815968487|gb|CP011317.1|CP011317|singleton_addition,gi|751373101|gb|CP010555.1|CP010555|singleton_addition,gi|575870901|emb|HG530068.1|HG530068|singleton_addition,gi|347302377|gb|CP002496.1|CP002496|singleton_addition,gi|971497891|gb|CP012901.1|CP012901|singleton_addition,gi|961421427|gb|CP013144.1|CP013144|singleton_addition,gi|674252391|gb|CP008739.2|CP008739|singleton_addition,gi|984361056|gb|CP008873.1|CP008873|singleton_addition,gi|974327848|gb|CP008866.1|CP008866|singleton_addition,gi|974319461|gb|CP008865.1|CP008865|singleton_addition,gi|745838743|gb|CP007399.1|CP007399|singleton_addition,gi|974249602|gb|CP008856.1|CP008856|singleton_addition,gi|927993303|gb|CP012679.1|CP012679|singleton_addition,gi|927226644|gb|CP004054.2|CP004054|singleton_addition,gi|557709751|gb|CP004055.1|CP004055|singleton_addition,gi|946706141|emb|LN870292.1|LN870292|singleton_addition,gi|567363169|gb|CP006931.1|CP006931|singleton_addition,gi|861670927|gb|CP012001.1|CP012001|singleton_addition,gi|777183107|emb|LN831024.1|LN831024|singleton_addition,gi|543873856|gb|CP006728.1|CP006728|singleton_addition,gi|915391195|dbj|AP014839.2|AP014839|singleton_addition,gi|957647579|dbj|AP017302.1|AP017302|singleton_addition,gi|685837395|dbj|AP014646.1|AP014646|singleton_addition,gi|670351331|dbj|AP014622.1|AP014622|singleton_addition,gi|348031532|dbj|AP012280.1|AP012280|singleton_addition,gi|817624209|gb|CP011369.1|CP011369|singleton_addition,gi|943363765|gb|CP013046.1|CP013046|singleton_addition,gi|640856369|gb|CP005927.1|CP005927|singleton_addition,gi|974298776|gb|CP008864.1|CP008864|singleton_addition,gi|974359204|gb|CP008871.1|CP008871|singleton_addition,gi|974341323|gb|CP008868.1|CP008868|singleton_addition,gi|970332569|gb|CP013696.1|CP013696|singleton_addition,gi|881079720|gb|CP012066.1|CP012066|singleton_addition,gi|975043142|gb|CP013989.1|CP013989|singleton_addition,gi|761589803|dbj|AP014651.1|AP014651|singleton_addition,gi|974311447|gb|CP008863.1|CP008863|singleton_addition,gi|974290783|gb|CP008862.1|CP008862|singleton_addition,gi|115583796|gb|CP000438.1|CP000438|singleton_addition,gi|974267876|gb|CP008859.1|CP008859|singleton_addition,gi|150958624|gb|CP000744.1|CP000744|singleton_addition,gi|828966150|gb|CP011642.1|CP011642|singleton_addition,gi|445210138|gb|CP003959.1|CP003959|singleton_addition
mmarc_Aminoglycosides72_blast_augmented	@phgb|KF152885|29328-29820|ARO:3002639|APH3-DPRIME-Ib|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,gi|984686374|gb|HQ700358.2|HQ700358|singleton_addition,gi|974751547|gb|KU130294.1|KU130294|singleton_addition,gi|974751143|gb|KU238092.1|KU238092|singleton_addition,gi|981191958|emb|LN999997.1|LN999997|singleton_addition,gi|975007785|gb|CP010832.1|CP010832|singleton_addition,gi|954666075|gb|KT962845.1|KT962845|singleton_addition,gi|971497891|gb|CP012901.1|CP012901|singleton_addition,gi|971493847|gb|CP010351.1|CP010351|singleton_addition,gi|971339514|gb|CP006662.2|CP006662|singleton_addition,gi|943457735|gb|KT818627.1|KT818627|singleton_addition,gi|873464424|gb|KR014106.1|KR014106|singleton_addition,gi|959153704|gb|CP012993.1|CP012993|singleton_addition,gi|959147947|gb|CP012988.1|CP012988|singleton_addition,gi|957647579|dbj|AP017302.1|AP017302|singleton_addition,gi|957647579|dbj|AP017302.1|AP017302|singleton_addition,gi|954171562|gb|KT151663.1|KT151663|singleton_addition,gi|954171462|gb|KT151662.1|KT151662|singleton_addition,gi|954171374|gb|KT151661.1|KT151661|singleton_addition,gi|954171278|gb|KT151660.1|KT151660|singleton_addition,gi|954171188|gb|KT151659.1|KT151659|singleton_addition,gi|954171094|gb|KT151658.1|KT151658|singleton_addition,gi|954171002|gb|KT151657.1|KT151657|singleton_addition,gi|954170914|gb|KT151656.1|KT151656|singleton_addition,gi|954170819|gb|KT151655.1|KT151655|singleton_addition,gi|954170731|gb|KT151654.1|KT151654|singleton_addition,gi|954629879|gb|CP013215.1|CP013215|singleton_addition,gi|952556149|emb|LN879484.1|LN879484|singleton_addition,gi|951285167|emb|LN869922.1|LN869922|singleton_addition,gi|951285167|emb|LN869922.1|LN869922|singleton_addition,gi|873155941|gb|KP119857.1|KP119857|singleton_addition,gi|949881887|gb|CP012931.1|CP012931|singleton_addition,gi|944397758|gb|CP013027.1|CP013027|singleton_addition,gi|944397480|gb|CP013024.1|CP013024|singleton_addition,gi|939536545|gb|KR231688.1|KR231688|singleton_addition,gi|933687044|gb|KT779035.1|KT779035|singleton_addition,gi|929916961|gb|KT225462.1|KT225462|singleton_addition,gi|930190865|emb|LN555650.1|LN555650|singleton_addition,gi|930189590|emb|HG530658.1|HG530658|singleton_addition,gi|928083869|gb|CP012682.1|CP012682|singleton_addition,gi|927041761|gb|KT325596.1|KT325596|singleton_addition,gi|926485056|gb|CP012636.1|CP012636|singleton_addition,gi|909863445|gb|CP012169.1|CP012169|singleton_addition,gi|909010439|gb|JN247441.4|JN247441|singleton_addition,gi|908266278|gb|CP012170.1|CP012170|singleton_addition,gi|884906146|gb|CP012007.1|CP012007|singleton_addition,gi|884902522|gb|CP012006.1|CP012006|singleton_addition,gi|861210305|gb|CP007653.1|CP007653|singleton_addition,gi|846280687|gb|KR091911.1|KR091911|singleton_addition,gi|805300500|gb|KP025948.1|KP025948|singleton_addition,gi|805300500|gb|KP025948.1|KP025948|singleton_addition,gi|834762713|gb|CP006639.1|CP006639|singleton_addition,gi|830873466|gb|KP938442.1|KP938442|singleton_addition,gi|828945622|gb|CP011617.1|CP011617|singleton_addition,gi|828933802|gb|CP011601.1|CP011601|singleton_addition,gi|828927436|gb|CP011596.1|CP011596|singleton_addition,gi|828386350|gb|CP006635.1|CP006635|singleton_addition,gi|825089827|gb|KP899805.1|KP899805|singleton_addition,gi|825089575|gb|KP899804.1|KP899804|singleton_addition,gi|825088620|gb|KP975076.1|KP975076|singleton_addition,gi|827403829|gb|CP010779.1|CP010779|singleton_addition,gi|817922503|gb|CP011374.1|CP011374|singleton_addition,gi|821329258|gb|CP011418.1|CP011418|singleton_addition,gi|821166120|gb|CP011429.1|CP011429|singleton_addition,gi|817373828|gb|KP398867.1|KP398867|singleton_addition,gi|816208797|gb|CP011331.1|CP011331|singleton_addition,gi|815975449|gb|CP011314.1|CP011314|singleton_addition,gi|806639060|gb|KM023153.1|KM023153|singleton_addition,gi|800908878|gb|KP345882.1|KP345882|singleton_addition,gi|787518906|gb|KM877517.1|KM877517|singleton_addition,gi|803657307|gb|CP007535.2|CP007535|singleton_addition,gi|801071417|gb|CP011135.1|CP011135|singleton_addition,gi|787519209|gb|KJ817377.1|KJ817377|singleton_addition,gi|787519087|gb|KJ817376.1|KJ817376|singleton_addition,gi|778408585|gb|CP009414.2|CP009414|singleton_addition,gi|778408320|gb|CP009413.2|CP009413|singleton_addition,gi|778408205|gb|CP009412.2|CP009412|singleton_addition,gi|778408013|gb|CP009411.2|CP009411|singleton_addition,gi|778407853|gb|CP009410.2|CP009410|singleton_addition,gi|778407639|gb|CP009409.2|CP009409|singleton_addition,gi|768968335|gb|KM409652.1|KM409652|singleton_addition,gi|765526698|gb|KF743818.1|KF743818|singleton_addition,gi|763868409|gb|KJ999732.1|KJ999732|singleton_addition,gi|762036447|gb|CP010373.2|CP010373|singleton_addition,gi|758961176|gb|CP010881.1|CP010881|singleton_addition,gi|754339082|gb|CP010827.1|CP010827|singleton_addition,gi|752293012|emb|LN794248.1|LN794248|singleton_addition,gi|752292861|emb|LN794247.1|LN794247|singleton_addition,gi|746616805|gb|KJ187752.1|KJ187752|singleton_addition,gi|751378954|gb|CP009166.1|CP009166|singleton_addition,gi|748445536|gb|KP143090.1|KP143090|singleton_addition,gi|749204400|gb|CP007592.1|CP007592|singleton_addition,gi|745369752|emb|HF572917.2|HF572917|singleton_addition,gi|742993892|gb|CP010390.1|CP010390|singleton_addition,gi|742923133|gb|CP010363.1|CP010363|singleton_addition,gi|440685467|gb|JQ899055.1|JQ899055|singleton_addition,gi|733165909|dbj|LC010221.2|LC010221|singleton_addition,gi|725881250|gb|CP007712.1|CP007712|singleton_addition,gi|723759024|gb|KP056256.1|KP056256|singleton_addition,gi|723234317|gb|CP009862.1|CP009862|singleton_addition,gi|717159388|gb|CP009776.1|CP009776|singleton_addition,gi|717149785|gb|CP009773.1|CP009773|singleton_addition,gi|703564900|gb|CP009357.1|CP009357|singleton_addition,gi|699045582|tpg|BK008853.1|BK008853|singleton_addition
mmarc_Multi-drug_resistance117_blast_augmented	gi|870665722|gb|CP012028.1|CP012028|singleton_addition,gi|870660842|gb|CP012026.1|CP012026|singleton_addition,gi|193932879|gb|CP001050.1|CP001050|singleton_addition,@phgb|X95635|259-1663|ARO:3000812|mtrE|Multi-drug_resistance|Multi-drug_efflux_pumps|MTRE,gi|59717368|gb|AE004969.1|AE004969|singleton_addition,gi|870663310|gb|CP012027.1|CP012027|singleton_addition,gi|537637238|gb|CP003909.1|CP003909|singleton_addition
mmarc_Fusidic_acid2_blast_augmented	gi|358356964|gb|JF777505.1|JF777505|singleton_addition,@phgb|AY047358|1710-2352|ARO:3003552|fusB|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,gi|807232188|gb|CP011116.1|CP011116|singleton_addition
mmarc_Multi-drug_resistance118_blast_augmented	gi|16118476|gb|AF370885.1|AF370885AF370885|singleton_addition,gi|541905538|gb|KF147860.1|KF147860|singleton_addition,gi|692328596|gb|CP009534.1|CP009534|singleton_addition,gi|310756710|gb|GU647215.1|GU647215|singleton_addition,gi|162295957|gb|EU290754.1|EU290754|singleton_addition,gi|675324095|gb|CP009256.1|CP009256|singleton_addition,gi|742999896|gb|CP010397.1|CP010397|singleton_addition,gi|148283362|gb|EF520294.1|EF520294|singleton_addition,gi|284066969|gb|GU319112.1|GU319112|singleton_addition,gi|306485913|gb|HM440347.1|HM440347|singleton_addition,gi|213985689|gb|CP001172.1|CP001172|singleton_addition,gi|984881271|gb|CP014215.1|CP014215|singleton_addition,gi|974022331|gb|CP013924.1|CP013924|singleton_addition,gi|803657307|gb|CP007535.2|CP007535|singleton_addition,gi|615556143|gb|CP007577.1|CP007577|singleton_addition,gi|586958174|gb|CP006963.1|CP006963|singleton_addition,gi|546200742|dbj|AP013357.1|AP013357|singleton_addition,gi|522344435|gb|CP003849.1|CP003849|singleton_addition,gi|522324570|gb|CP003846.1|CP003846|singleton_addition,gi|425856164|gb|JQ690823.1|JQ690823|singleton_addition,gi|407899266|gb|CP003856.1|CP003856|singleton_addition,gi|385876581|gb|CP003500.1|CP003500|singleton_addition,gi|347591739|gb|CP001937.1|CP001937|singleton_addition,gi|345447463|gb|CP002522.2|CP002522|singleton_addition,gi|322506180|gb|CP001921.1|CP001921|singleton_addition,gi|310756713|gb|GU647216.1|GU647216|singleton_addition,gi|310756707|gb|GU647214.1|GU647214|singleton_addition,gi|310756701|gb|GU647212.1|GU647212|singleton_addition,gi|310756698|gb|GU647211.1|GU647211|singleton_addition,gi|310756695|gb|GU647210.1|GU647210|singleton_addition,gi|310756689|gb|GU647208.1|GU647208|singleton_addition,gi|310756686|gb|GU647207.1|GU647207|singleton_addition,gi|310756680|gb|GU647205.1|GU647205|singleton_addition,gi|310756677|gb|GU647204.1|GU647204|singleton_addition,gi|310756668|gb|GU647201.1|GU647201|singleton_addition,gi|183207914|gb|CP000863.1|CP000863|singleton_addition,gi|675327552|gb|CP009257.1|CP009257|singleton_addition,gi|425856167|gb|JQ690824.1|JQ690824|singleton_addition,gi|162295954|gb|EU290753.1|EU290753|singleton_addition,gi|606240889|gb|KJ363325.1|KJ363325|singleton_addition,gi|298698338|gb|CP002080.1|CP002080|singleton_addition,gi|162295948|gb|EU290751.1|EU290751|singleton_addition,gi|564739229|gb|CP006768.1|CP006768|singleton_addition,gi|661568660|gb|KJ710513.1|KJ710513|singleton_addition,gi|974570295|emb|LN997846.1|LN997846|singleton_addition,gi|846382486|emb|LN865143.1|LN865143|singleton_addition,gi|693578048|dbj|AP014649.1|AP014649|singleton_addition,gi|148283357|gb|EF520290.1|EF520290|singleton_addition,gi|425856170|gb|JQ690825.1|JQ690825|singleton_addition,Mdr|NC_010410.6002907|Multi-drug_resistance|MDR_regulator|ADER,Mdr|NC_010410.6002907,gi|661568658|gb|KJ710512.1|KJ710512|singleton_addition,gi|218963157|gb|FJ495118.1|FJ495118|singleton_addition,gi|162295945|gb|EU290750.1|EU290750|singleton_addition,gi|162295951|gb|EU290752.1|EU290752|singleton_addition,gi|310756716|gb|GU647217.1|GU647217|singleton_addition,gi|162295960|gb|EU290755.1|EU290755|singleton_addition,gi|884898580|gb|CP012004.1|CP012004|singleton_addition,gi|126385999|gb|CP000521.1|CP000521|singleton_addition,gi|902756494|emb|LN868200.1|LN868200|singleton_addition,gi|692145893|gb|CP003967.2|CP003967|singleton_addition,gi|38230267|gb|AY426969.1|AY426969|singleton_addition,gi|148283361|gb|EF520293.1|EF520293|singleton_addition,gi|827403829|gb|CP010779.1|CP010779|singleton_addition,gi|148283359|gb|EF520292.1|EF520292|singleton_addition,gi|148283358|gb|EF520291.1|EF520291|singleton_addition
